Time t;Signal Gain
0.0510614;34.2665
0.0510924;34.2624
0.0511234;34.2582
0.0511544;34.2541
0.0511853;34.2499
0.0512163;34.2458
0.0512473;34.2417
0.0512783;34.2375
0.0513093;34.2334
0.0513403;34.2293
0.0513713;34.2251
0.0514022;34.221
0.0514332;34.2169
0.0514642;34.2128
0.0514952;34.2087
0.0515262;34.2046
0.0515572;34.2005
0.0515881;34.1963
0.0516191;34.1922
0.0516501;34.1881
0.0516811;34.1841
0.0517121;34.18
0.0517431;34.1759
0.051774;34.1718
0.051805;34.1677
0.051836;34.1636
0.051867;34.1595
0.051898;34.1555
0.051929;34.1514
0.0519599;34.1473
0.0519909;34.1433
0.0520219;34.1392
0.0520529;34.1351
0.0520839;34.1311
0.0521149;34.127
0.0521458;34.123
0.0521768;34.1189
0.0522078;34.1149
0.0522388;34.1108
0.0522698;34.1068
0.0523008;34.1028
0.0523318;34.0987
0.0523627;34.0947
0.0523937;34.0907
0.0524247;34.0867
0.0524557;34.0826
0.0524867;34.0786
0.0525177;34.0746
0.0525486;34.0706
0.0525796;34.0666
0.0526106;34.0626
0.0526416;34.0586
0.0526726;34.0546
0.0527036;34.0506
0.0527345;34.0466
0.0527655;34.0426
0.0527965;34.0387
0.0528275;34.0347
0.0528585;34.0307
0.0528895;34.0267
0.0529204;34.0228
0.0529514;34.0188
0.0529824;34.0148
0.0530134;34.0109
0.0530444;34.0069
0.0530754;34.0029
0.0531063;33.999
0.0531373;33.995
0.0531683;33.9911
0.0531993;33.9872
0.0532303;33.9832
0.0532613;33.9793
0.0532923;33.9754
0.0533232;33.9714
0.0533542;33.9675
0.0533852;33.9636
0.0534162;33.9597
0.0534472;33.9557
0.0534782;33.9518
0.0535091;33.9479
0.0535401;33.944
0.0535711;33.9401
0.0536021;33.9362
0.0536331;33.9323
0.0536641;33.9284
0.053695;33.9246
0.053726;33.9207
0.053757;33.9168
0.053788;33.9129
0.053819;33.909
0.05385;33.9052
0.0538809;33.9013
0.0539119;33.8974
0.0539429;33.8936
0.0539739;33.8897
0.0540049;33.8859
0.0540359;33.882
0.0540668;33.8782
0.0540978;33.8743
0.0541288;33.8705
0.0541598;33.8666
0.0541908;33.8628
0.0542218;33.859
0.0542528;33.8552
0.0542837;33.8513
0.0543147;33.8475
0.0543457;33.8437
0.0543767;33.8399
0.0544077;33.8361
0.0544387;33.8323
0.0544696;33.8285
0.0545006;33.8247
0.0545316;33.8209
0.0545626;33.8171
0.0545936;33.8133
0.0546246;33.8095
0.0546555;33.8057
0.0546865;33.802
0.0547175;33.7982
0.0547485;33.7944
0.0547795;33.7907
0.0548105;33.7869
0.0548414;33.7831
0.0548724;33.7794
0.0549034;33.7756
0.0549344;33.7719
0.0549654;33.7681
0.0549964;33.7644
0.0550273;33.7607
0.0550583;33.7569
0.0550893;33.7532
0.0551203;33.7495
0.0551513;33.7458
0.0551823;33.742
0.0552133;33.7383
0.0552442;33.7346
0.0552752;33.7309
0.0553062;33.7272
0.0553372;33.7235
0.0553682;33.7198
0.0553992;33.7161
0.0554301;33.7124
0.0554611;33.7087
0.0554921;33.705
0.0555231;33.7014
0.0555541;33.6977
0.0555851;33.694
0.055616;33.6904
0.055647;33.6867
0.055678;33.683
0.055709;33.6794
0.05574;33.6757
0.055771;33.6721
0.0558019;33.6684
0.0558329;33.6648
0.0558639;33.6612
0.0558949;33.6575
0.0559259;33.6539
0.0559569;33.6503
0.0559878;33.6466
0.0560188;33.643
0.0560498;33.6394
0.0560808;33.6358
0.0561118;33.6322
0.0561428;33.6286
0.0561738;33.625
0.0562047;33.6214
0.0562357;33.6178
0.0562667;33.6142
0.0562977;33.6106
0.0563287;33.607
0.0563597;33.6035
0.0563906;33.5999
0.0564216;33.5963
0.0564526;33.5928
0.0564836;33.5892
0.0565146;33.5856
0.0565456;33.5821
0.0565765;33.5785
0.0566075;33.575
0.0566385;33.5714
0.0566695;33.5679
0.0567005;33.5644
0.0567315;33.5608
0.0567624;33.5573
0.0567934;33.5538
0.0568244;33.5503
0.0568554;33.5468
0.0568864;33.5433
0.0569174;33.5397
0.0569483;33.5362
0.0569793;33.5327
0.0570103;33.5292
0.0570413;33.5258
0.0570723;33.5223
0.0571033;33.5188
0.0571343;33.5153
0.0571652;33.5118
0.0571962;33.5084
0.0572272;33.5049
0.0572582;33.5014
0.0572892;33.498
0.0573202;33.4945
0.0573511;33.4911
0.0573821;33.4876
0.0574131;33.4842
0.0574441;33.4807
0.0574751;33.4773
0.0575061;33.4739
0.057537;33.4704
0.057568;33.467
0.057599;33.4636
0.05763;33.4602
0.057661;33.4568
0.057692;33.4533
0.0577229;33.4499
0.0577539;33.4465
0.0577849;33.4431
0.0578159;33.4398
0.0578469;33.4364
0.0578779;33.433
0.0579088;33.4296
0.0579398;33.4262
0.0579708;33.4229
0.0580018;33.4195
0.0580328;33.4161
0.0580638;33.4128
0.0580948;33.4094
0.0581257;33.4061
0.0581567;33.4027
0.0581877;33.3994
0.0582187;33.396
0.0582497;33.3927
0.0582807;33.3894
0.0583116;33.386
0.0583426;33.3827
0.0583736;33.3794
0.0584046;33.3761
0.0584356;33.3728
0.0584666;33.3695
0.0584975;33.3662
0.0585285;33.3629
0.0585595;33.3596
0.0585905;33.3563
0.0586215;33.353
0.0586525;33.3497
0.0586834;33.3464
0.0587144;33.3432
0.0587454;33.3399
0.0587764;33.3366
0.0588074;33.3334
0.0588384;33.3301
0.0588693;33.3269
0.0589003;33.3236
0.0589313;33.3204
0.0589623;33.3171
0.0589933;33.3139
0.0590243;33.3107
0.0590553;33.3074
0.0590862;33.3042
0.0591172;33.301
0.0591482;33.2978
0.0591792;33.2946
0.0592102;33.2914
0.0592412;33.2881
0.0592721;33.285
0.0593031;33.2818
0.0593341;33.2786
0.0593651;33.2754
0.0593961;33.2722
0.0594271;33.269
0.059458;33.2659
0.059489;33.2627
0.05952;33.2595
0.059551;33.2564
0.059582;33.2532
0.059613;33.2501
0.0596439;33.2469
0.0596749;33.2438
0.0597059;33.2406
0.0597369;33.2375
0.0597679;33.2344
0.0597989;33.2312
0.0598298;33.2281
0.0598608;33.225
0.0598918;33.2219
0.0599228;33.2188
0.0599538;33.2157
0.0599848;33.2126
0.0600157;33.2095
0.0600467;33.2064
0.0600777;33.2033
0.0601087;33.2002
0.0601397;33.1972
0.0601707;33.1941
0.0602017;33.191
0.0602326;33.1879
0.0602636;33.1849
0.0602946;33.1818
0.0603256;33.1788
0.0603566;33.1757
0.0603876;33.1727
0.0604185;33.1697
0.0604495;33.1666
0.0604805;33.1636
0.0605115;33.1606
0.0605425;33.1575
0.0605735;33.1545
0.0606044;33.1515
0.0606354;33.1485
0.0606664;33.1455
0.0606974;33.1425
0.0607284;33.1395
0.0607594;33.1365
0.0607903;33.1335
0.0608213;33.1306
0.0608523;33.1276
0.0608833;33.1246
0.0609143;33.1216
0.0609453;33.1187
0.0609762;33.1157
0.0610072;33.1128
0.0610382;33.1098
0.0610692;33.1069
0.0611002;33.1039
0.0611312;33.101
0.0611622;33.0981
0.0611931;33.0951
0.0612241;33.0922
0.0612551;33.0893
0.0612861;33.0864
0.0613171;33.0835
0.0613481;33.0806
0.061379;33.0777
0.06141;33.0748
0.061441;33.0719
0.061472;33.069
0.061503;33.0661
0.061534;33.0632
0.0615649;33.0604
0.0615959;33.0575
0.0616269;33.0546
0.0616579;33.0518
0.0616889;33.0489
0.0617199;33.0461
0.0617508;33.0432
0.0617818;33.0404
0.0618128;33.0375
0.0618438;33.0347
0.0618748;33.0319
0.0619058;33.0291
0.0619367;33.0262
0.0619677;33.0234
0.0619987;33.0206
0.0620297;33.0178
0.0620607;33.015
0.0620917;33.0122
0.0621227;33.0094
0.0621536;33.0067
0.0621846;33.0039
0.0622156;33.0011
0.0622466;32.9983
0.0622776;32.9956
0.0623086;32.9928
0.0623395;32.99
0.0623705;32.9873
0.0624015;32.9845
0.0624325;32.9818
0.0624635;32.979
0.0624945;32.9763
0.0625254;32.9736
0.0625564;32.9709
0.0625874;32.9681
0.0626184;32.9654
0.0626494;32.9627
0.0626804;32.96
0.0627113;32.9573
0.0627423;32.9546
0.0627733;32.9519
0.0628043;32.9492
0.0628353;32.9465
0.0628663;32.9439
0.0628972;32.9412
0.0629282;32.9385
0.0629592;32.9359
0.0629902;32.9332
0.0630212;32.9305
0.0630522;32.9279
0.0630832;32.9253
0.0631141;32.9226
0.0631451;32.92
0.0631761;32.9173
0.0632071;32.9147
0.0632381;32.9121
0.0632691;32.9095
0.0633;32.9069
0.063331;32.9043
0.063362;32.9017
0.063393;32.8991
0.063424;32.8965
0.063455;32.8939
0.0634859;32.8913
0.0635169;32.8887
0.0635479;32.8862
0.0635789;32.8836
0.0636099;32.881
0.0636409;32.8785
0.0636718;32.8759
0.0637028;32.8734
0.0637338;32.8708
0.0637648;32.8683
0.0637958;32.8657
0.0638268;32.8632
0.0638577;32.8607
0.0638887;32.8582
0.0639197;32.8557
0.0639507;32.8531
0.0639817;32.8506
0.0640127;32.8481
0.0640437;32.8456
0.0640746;32.8432
0.0641056;32.8407
0.0641366;32.8382
0.0641676;32.8357
0.0641986;32.8332
0.0642296;32.8308
0.0642605;32.8283
0.0642915;32.8259
0.0643225;32.8234
0.0643535;32.821
0.0643845;32.8185
0.0644155;32.8161
0.0644464;32.8136
0.0644774;32.8112
0.0645084;32.8088
0.0645394;32.8064
0.0645704;32.804
0.0646014;32.8016
0.0646323;32.7992
0.0646633;32.7968
0.0646943;32.7944
0.0647253;32.792
0.0647563;32.7896
0.0647873;32.7872
0.0648182;32.7849
0.0648492;32.7825
0.0648802;32.7801
0.0649112;32.7778
0.0649422;32.7754
0.0649732;32.7731
0.0650042;32.7707
0.0650351;32.7684
0.0650661;32.7661
0.0650971;32.7637
0.0651281;32.7614
0.0651591;32.7591
0.0651901;32.7568
0.065221;32.7545
0.065252;32.7522
0.065283;32.7499
0.065314;32.7476
0.065345;32.7453
0.065376;32.743
0.0654069;32.7408
0.0654379;32.7385
0.0654689;32.7362
0.0654999;32.734
0.0655309;32.7317
0.0655619;32.7294
0.0655928;32.7272
0.0656238;32.725
0.0656548;32.7227
0.0656858;32.7205
0.0657168;32.7183
0.0657478;32.7161
0.0657787;32.7138
0.0658097;32.7116
0.0658407;32.7094
0.0658717;32.7072
0.0659027;32.705
0.0659337;32.7028
0.0659647;32.7007
0.0659956;32.6985
0.0660266;32.6963
0.0660576;32.6941
0.0660886;32.692
0.0661196;32.6898
0.0661506;32.6877
0.0661815;32.6855
0.0662125;32.6834
0.0662435;32.6812
0.0662745;32.6791
0.0663055;32.677
0.0663365;32.6749
0.0663674;32.6727
0.0663984;32.6706
0.0664294;32.6685
0.0664604;32.6664
0.0664914;32.6643
0.0665224;32.6622
0.0665533;32.6602
0.0665843;32.6581
0.0666153;32.656
0.0666463;32.6539
0.0666773;32.6519
0.0667083;32.6498
0.0667392;32.6478
0.0667702;32.6457
0.0668012;32.6437
0.0668322;32.6416
0.0668632;32.6396
0.0668942;32.6376
0.0669252;32.6355
0.0669561;32.6335
0.0669871;32.6315
0.0670181;32.6295
0.0670491;32.6275
0.0670801;32.6255
0.0671111;32.6235
0.067142;32.6215
0.067173;32.6196
0.067204;32.6176
0.067235;32.6156
0.067266;32.6137
0.067297;32.6117
0.0673279;32.6098
0.0673589;32.6078
0.0673899;32.6059
0.0674209;32.6039
0.0674519;32.602
0.0674829;32.6001
0.0675138;32.5982
0.0675448;32.5962
0.0675758;32.5943
0.0676068;32.5924
0.0676378;32.5905
0.0676688;32.5886
0.0676997;32.5867
0.0677307;32.5849
0.0677617;32.583
0.0677927;32.5811
0.0678237;32.5793
0.0678547;32.5774
0.0678857;32.5755
0.0679166;32.5737
0.0679476;32.5718
0.0679786;32.57
0.0680096;32.5682
0.0680406;32.5663
0.0680716;32.5645
0.0681025;32.5627
0.0681335;32.5609
0.0681645;32.5591
0.0681955;32.5573
0.0682265;32.5555
0.0682575;32.5537
0.0682884;32.5519
0.0683194;32.5501
0.0683504;32.5484
0.0683814;32.5466
0.0684124;32.5448
0.0684434;32.5431
0.0684743;32.5413
0.0685053;32.5396
0.0685363;32.5378
0.0685673;32.5361
0.0685983;32.5344
0.0686293;32.5327
0.0686602;32.5309
0.0686912;32.5292
0.0687222;32.5275
0.0687532;32.5258
0.0687842;32.5241
0.0688152;32.5224
0.0688462;32.5208
0.0688771;32.5191
0.0689081;32.5174
0.0689391;32.5157
0.0689701;32.5141
0.0690011;32.5124
0.0690321;32.5108
0.069063;32.5091
0.069094;32.5075
0.069125;32.5059
0.069156;32.5042
0.069187;32.5026
0.069218;32.501
0.0692489;32.4994
0.0692799;32.4978
0.0693109;32.4962
0.0693419;32.4946
0.0693729;32.493
0.0694039;32.4914
0.0694348;32.4898
0.0694658;32.4883
0.0694968;32.4867
0.0695278;32.4851
0.0695588;32.4836
0.0695898;32.482
0.0696207;32.4805
0.0696517;32.4789
0.0696827;32.4774
0.0697137;32.4759
0.0697447;32.4744
0.0697757;32.4729
0.0698067;32.4713
0.0698376;32.4698
0.0698686;32.4683
0.0698996;32.4669
0.0699306;32.4654
0.0699616;32.4639
0.0699926;32.4624
0.0700235;32.4609
0.0700545;32.4595
0.0700855;32.458
0.0701165;32.4566
0.0701475;32.4551
0.0701785;32.4537
0.0702094;32.4523
0.0702404;32.4508
0.0702714;32.4494
0.0703024;32.448
0.0703334;32.4466
0.0703644;32.4452
0.0703953;32.4438
0.0704263;32.4424
0.0704573;32.441
0.0704883;32.4396
0.0705193;32.4382
0.0705503;32.4369
0.0705812;32.4355
0.0706122;32.4341
0.0706432;32.4328
0.0706742;32.4314
0.0707052;32.4301
0.0707362;32.4288
0.0707672;32.4274
0.0707981;32.4261
0.0708291;32.4248
0.0708601;32.4235
0.0708911;32.4222
0.0709221;32.4209
0.0709531;32.4196
0.070984;32.4183
0.071015;32.417
0.071046;32.4157
0.071077;32.4144
0.071108;32.4132
0.071139;32.4119
0.0711699;32.4107
0.0712009;32.4094
0.0712319;32.4082
0.0712629;32.4069
0.0712939;32.4057
0.0713249;32.4045
0.0713558;32.4033
0.0713868;32.4021
0.0714178;32.4009
0.0714488;32.3997
0.0714798;32.3985
0.0715108;32.3973
0.0715417;32.3961
0.0715727;32.3949
0.0716037;32.3937
0.0716347;32.3926
0.0716657;32.3914
0.0716967;32.3903
0.0717277;32.3891
0.0717586;32.388
0.0717896;32.3868
0.0718206;32.3857
0.0718516;32.3846
0.0718826;32.3835
0.0719136;32.3824
0.0719445;32.3813
0.0719755;32.3802
0.0720065;32.3791
0.0720375;32.378
0.0720685;32.3769
0.0720995;32.3758
0.0721304;32.3747
0.0721614;32.3737
0.0721924;32.3726
0.0722234;32.3716
0.0722544;32.3705
0.0722854;32.3695
0.0723163;32.3685
0.0723473;32.3674
0.0723783;32.3664
0.0724093;32.3654
0.0724403;32.3644
0.0724713;32.3634
0.0725022;32.3624
0.0725332;32.3614
0.0725642;32.3604
0.0725952;32.3594
0.0726262;32.3585
0.0726572;32.3575
0.0726882;32.3565
0.0727191;32.3556
0.0727501;32.3546
0.0727811;32.3537
0.0728121;32.3528
0.0728431;32.3518
0.0728741;32.3509
0.072905;32.35
0.072936;32.3491
0.072967;32.3482
0.072998;32.3473
0.073029;32.3464
0.07306;32.3455
0.0730909;32.3446
0.0731219;32.3437
0.0731529;32.3429
0.0731839;32.342
0.0732149;32.3411
0.0732459;32.3403
0.0732768;32.3394
0.0733078;32.3386
0.0733388;32.3378
0.0733698;32.3369
0.0734008;32.3361
0.0734318;32.3353
0.0734627;32.3345
0.0734937;32.3337
0.0735247;32.3329
0.0735557;32.3321
0.0735867;32.3313
0.0736177;32.3305
0.0736487;32.3298
0.0736796;32.329
0.0737106;32.3283
0.0737416;32.3275
0.0737726;32.3268
0.0738036;32.326
0.0738346;32.3253
0.0738655;32.3246
0.0738965;32.3238
0.0739275;32.3231
0.0739585;32.3224
0.0739895;32.3217
0.0740205;32.321
0.0740514;32.3203
0.0740824;32.3196
0.0741134;32.319
0.0741444;32.3183
0.0741754;32.3176
0.0742064;32.317
0.0742373;32.3163
0.0742683;32.3157
0.0742993;32.315
0.0743303;32.3144
0.0743613;32.3137
0.0743923;32.3131
0.0744232;32.3125
0.0744542;32.3119
0.0744852;32.3113
0.0745162;32.3107
0.0745472;32.3101
0.0745782;32.3095
0.0746092;32.3089
0.0746401;32.3084
0.0746711;32.3078
0.0747021;32.3072
0.0747331;32.3067
0.0747641;32.3061
0.0747951;32.3056
0.074826;32.3051
0.074857;32.3045
0.074888;32.304
0.074919;32.3035
0.07495;32.303
0.074981;32.3025
0.0750119;32.302
0.0750429;32.3015
0.0750739;32.301
0.0751049;32.3005
0.0751359;32.3
0.0751669;32.2996
0.0751978;32.2991
0.0752288;32.2987
0.0752598;32.2982
0.0752908;32.2978
0.0753218;32.2973
0.0753528;32.2969
0.0753837;32.2965
0.0754147;32.2961
0.0754457;32.2957
0.0754767;32.2953
0.0755077;32.2949
0.0755387;32.2945
0.0755697;32.2941
0.0756006;32.2937
0.0756316;32.2933
0.0756626;32.293
0.0756936;32.2926
0.0757246;32.2923
0.0757556;32.2919
0.0757865;32.2916
0.0758175;32.2912
0.0758485;32.2909
0.0758795;32.2906
0.0759105;32.2903
0.0759415;32.29
0.0759724;32.2897
0.0760034;32.2894
0.0760344;32.2891
0.0760654;32.2888
0.0760964;32.2885
0.0761274;32.2882
0.0761583;32.288
0.0761893;32.2877
0.0762203;32.2875
0.0762513;32.2872
0.0762823;32.287
0.0763133;32.2867
0.0763442;32.2865
0.0763752;32.2863
0.0764062;32.2861
0.0764372;32.2859
0.0764682;32.2857
0.0764992;32.2855
0.0765302;32.2853
0.0765611;32.2851
0.0765921;32.2849
0.0766231;32.2847
0.0766541;32.2846
0.0766851;32.2844
0.0767161;32.2843
0.076747;32.2841
0.076778;32.284
0.076809;32.2838
0.07684;32.2837
0.076871;32.2836
0.076902;32.2835
0.0769329;32.2834
0.0769639;32.2833
0.0769949;32.2832
0.0770259;32.2831
0.0770569;32.283
0.0770879;32.2829
0.0771188;32.2829
0.0771498;32.2828
0.0771808;32.2827
0.0772118;32.2827
0.0772428;32.2827
0.0772738;32.2826
0.0773047;32.2826
0.0773357;32.2826
0.0773667;32.2825
0.0773977;32.2825
0.0774287;32.2825
0.0774597;32.2825
0.0774907;32.2825
0.0775216;32.2825
0.0775526;32.2826
0.0775836;32.2826
0.0776146;32.2826
0.0776456;32.2827
0.0776766;32.2827
0.0777075;32.2827
0.0777385;32.2828
0.0777695;32.2829
0.0778005;32.2829
0.0778315;32.283
0.0778625;32.2831
0.0778934;32.2832
0.0779244;32.2833
0.0779554;32.2834
0.0779864;32.2835
0.0780174;32.2836
0.0780484;32.2837
0.0780793;32.2838
0.0781103;32.284
0.0781413;32.2841
0.0781723;32.2843
0.0782033;32.2844
0.0782343;32.2846
0.0782652;32.2847
0.0782962;32.2849
0.0783272;32.2851
0.0783582;32.2853
0.0783892;32.2855
0.0784202;32.2857
0.0784512;32.2859
0.0784821;32.2861
0.0785131;32.2863
0.0785441;32.2865
0.0785751;32.2867
0.0786061;32.287
0.0786371;32.2872
0.078668;32.2875
0.078699;32.2877
0.07873;32.288
0.078761;32.2882
0.078792;32.2885
0.078823;32.2888
0.0788539;32.2891
0.0788849;32.2894
0.0789159;32.2897
0.0789469;32.29
0.0789779;32.2903
0.0790089;32.2906
0.0790398;32.2909
0.0790708;32.2912
0.0791018;32.2916
0.0791328;32.2919
0.0791638;32.2923
0.0791948;32.2926
0.0792257;32.293
0.0792567;32.2933
0.0792877;32.2937
0.0793187;32.2941
0.0793497;32.2945
0.0793807;32.2949
0.0794117;32.2953
0.0794426;32.2957
0.0794736;32.2961
0.0795046;32.2965
0.0795356;32.2969
0.0795666;32.2973
0.0795976;32.2978
0.0796285;32.2982
0.0796595;32.2987
0.0796905;32.2991
0.0797215;32.2996
0.0797525;32.3
0.0797835;32.3005
0.0798144;32.301
0.0798454;32.3015
0.0798764;32.302
0.0799074;32.3025
0.0799384;32.303
0.0799694;32.3035
0.0800003;32.304
0.0800313;32.3045
0.0800623;32.3051
0.0800933;32.3056
0.0801243;32.3061
0.0801553;32.3067
0.0801862;32.3072
0.0802172;32.3078
0.0802482;32.3084
0.0802792;32.3089
0.0803102;32.3095
0.0803412;32.3101
0.0803722;32.3107
0.0804031;32.3113
0.0804341;32.3119
0.0804651;32.3125
0.0804961;32.3131
0.0805271;32.3137
0.0805581;32.3144
0.080589;32.315
0.08062;32.3157
0.080651;32.3163
0.080682;32.317
0.080713;32.3176
0.080744;32.3183
0.0807749;32.319
0.0808059;32.3196
0.0808369;32.3203
0.0808679;32.321
0.0808989;32.3217
0.0809299;32.3224
0.0809608;32.3231
0.0809918;32.3238
0.0810228;32.3246
0.0810538;32.3253
0.0810848;32.326
0.0811158;32.3268
0.0811467;32.3275
0.0811777;32.3283
0.0812087;32.329
0.0812397;32.3298
0.0812707;32.3305
0.0813017;32.3313
0.0813327;32.3321
0.0813636;32.3329
0.0813946;32.3337
0.0814256;32.3345
0.0814566;32.3353
0.0814876;32.3361
0.0815186;32.3369
0.0815495;32.3378
0.0815805;32.3386
0.0816115;32.3394
0.0816425;32.3403
0.0816735;32.3411
0.0817045;32.342
0.0817354;32.3429
0.0817664;32.3437
0.0817974;32.3446
0.0818284;32.3455
0.0818594;32.3464
0.0818904;32.3473
0.0819213;32.3482
0.0819523;32.3491
0.0819833;32.35
0.0820143;32.3509
0.0820453;32.3518
0.0820763;32.3528
0.0821072;32.3537
0.0821382;32.3546
0.0821692;32.3556
0.0822002;32.3565
0.0822312;32.3575
0.0822622;32.3585
0.0822932;32.3594
0.0823241;32.3604
0.0823551;32.3614
0.0823861;32.3624
0.0824171;32.3634
0.0824481;32.3644
0.0824791;32.3654
0.08251;32.3664
0.082541;32.3674
0.082572;32.3685
0.082603;32.3695
0.082634;32.3705
0.082665;32.3716
0.0826959;32.3726
0.0827269;32.3737
0.0827579;32.3747
0.0827889;32.3758
0.0828199;32.3769
0.0828509;32.378
0.0828818;32.3791
0.0829128;32.3802
0.0829438;32.3813
0.0829748;32.3824
0.0830058;32.3835
0.0830368;32.3846
0.0830677;32.3857
0.0830987;32.3868
0.0831297;32.388
0.0831607;32.3891
0.0831917;32.3903
0.0832227;32.3914
0.0832537;32.3926
0.0832846;32.3937
0.0833156;32.3949
0.0833466;32.3961
0.0833776;32.3973
0.0834086;32.3985
0.0834396;32.3997
0.0834705;32.4009
0.0835015;32.4021
0.0835325;32.4033
0.0835635;32.4045
0.0835945;32.4057
0.0836255;32.4069
0.0836564;32.4082
0.0836874;32.4094
0.0837184;32.4107
0.0837494;32.4119
0.0837804;32.4132
0.0838114;32.4144
0.0838423;32.4157
0.0838733;32.417
0.0839043;32.4183
0.0839353;32.4196
0.0839663;32.4209
0.0839973;32.4222
0.0840282;32.4235
0.0840592;32.4248
0.0840902;32.4261
0.0841212;32.4274
0.0841522;32.4288
0.0841832;32.4301
0.0842141;32.4314
0.0842451;32.4328
0.0842761;32.4341
0.0843071;32.4355
0.0843381;32.4369
0.0843691;32.4382
0.0844001;32.4396
0.084431;32.441
0.084462;32.4424
0.084493;32.4438
0.084524;32.4452
0.084555;32.4466
0.084586;32.448
0.0846169;32.4494
0.0846479;32.4508
0.0846789;32.4523
0.0847099;32.4537
0.0847409;32.4551
0.0847719;32.4566
0.0848028;32.458
0.0848338;32.4595
0.0848648;32.4609
0.0848958;32.4624
0.0849268;32.4639
0.0849578;32.4654
0.0849887;32.4669
0.0850197;32.4683
0.0850507;32.4698
0.0850817;32.4713
0.0851127;32.4729
0.0851437;32.4744
0.0851746;32.4759
0.0852056;32.4774
0.0852366;32.4789
0.0852676;32.4805
0.0852986;32.482
0.0853296;32.4836
0.0853606;32.4851
0.0853915;32.4867
0.0854225;32.4883
0.0854535;32.4898
0.0854845;32.4914
0.0855155;32.493
0.0855465;32.4946
0.0855774;32.4962
0.0856084;32.4978
0.0856394;32.4994
0.0856704;32.501
0.0857014;32.5026
0.0857324;32.5042
0.0857633;32.5059
0.0857943;32.5075
0.0858253;32.5091
0.0858563;32.5108
0.0858873;32.5124
0.0859183;32.5141
0.0859492;32.5157
0.0859802;32.5174
0.0860112;32.5191
0.0860422;32.5208
0.0860732;32.5224
0.0861042;32.5241
0.0861351;32.5258
0.0861661;32.5275
0.0861971;32.5292
0.0862281;32.5309
0.0862591;32.5327
0.0862901;32.5344
0.0863211;32.5361
0.086352;32.5378
0.086383;32.5396
0.086414;32.5413
0.086445;32.5431
0.086476;32.5448
0.086507;32.5466
0.0865379;32.5484
0.0865689;32.5501
0.0865999;32.5519
0.0866309;32.5537
0.0866619;32.5555
0.0866929;32.5573
0.0867238;32.5591
0.0867548;32.5609
0.0867858;32.5627
0.0868168;32.5645
0.0868478;32.5663
0.0868788;32.5682
0.0869097;32.57
0.0869407;32.5718
0.0869717;32.5737
0.0870027;32.5755
0.0870337;32.5774
0.0870647;32.5793
0.0870956;32.5811
0.0871266;32.583
0.0871576;32.5849
0.0871886;32.5867
0.0872196;32.5886
0.0872506;32.5905
0.0872816;32.5924
0.0873125;32.5943
0.0873435;32.5962
0.0873745;32.5982
0.0874055;32.6001
0.0874365;32.602
0.0874675;32.6039
0.0874984;32.6059
0.0875294;32.6078
0.0875604;32.6098
0.0875914;32.6117
0.0876224;32.6137
0.0876534;32.6156
0.0876843;32.6176
0.0877153;32.6196
0.0877463;32.6215
0.0877773;32.6235
0.0878083;32.6255
0.0878393;32.6275
0.0878702;32.6295
0.0879012;32.6315
0.0879322;32.6335
0.0879632;32.6355
0.0879942;32.6376
0.0880252;32.6396
0.0880561;32.6416
0.0880871;32.6437
0.0881181;32.6457
0.0881491;32.6478
0.0881801;32.6498
0.0882111;32.6519
0.0882421;32.6539
0.088273;32.656
0.088304;32.6581
0.088335;32.6602
0.088366;32.6622
0.088397;32.6643
0.088428;32.6664
0.0884589;32.6685
0.0884899;32.6706
0.0885209;32.6727
0.0885519;32.6749
0.0885829;32.677
0.0886139;32.6791
0.0886448;32.6812
0.0886758;32.6834
0.0887068;32.6855
0.0887378;32.6877
0.0887688;32.6898
0.0887998;32.692
0.0888307;32.6941
0.0888617;32.6963
0.0888927;32.6985
0.0889237;32.7007
0.0889547;32.7028
0.0889857;32.705
0.0890166;32.7072
0.0890476;32.7094
0.0890786;32.7116
0.0891096;32.7138
0.0891406;32.7161
0.0891716;32.7183
0.0892026;32.7205
0.0892335;32.7227
0.0892645;32.725
0.0892955;32.7272
0.0893265;32.7294
0.0893575;32.7317
0.0893885;32.734
0.0894194;32.7362
0.0894504;32.7385
0.0894814;32.7408
0.0895124;32.743
0.0895434;32.7453
0.0895744;32.7476
0.0896053;32.7499
0.0896363;32.7522
0.0896673;32.7545
0.0896983;32.7568
0.0897293;32.7591
0.0897603;32.7614
0.0897912;32.7637
0.0898222;32.7661
0.0898532;32.7684
0.0898842;32.7707
0.0899152;32.7731
0.0899462;32.7754
0.0899771;32.7778
0.0900081;32.7801
0.0900391;32.7825
0.0900701;32.7849
0.0901011;32.7872
0.0901321;32.7896
0.0901631;32.792
0.090194;32.7944
0.090225;32.7968
0.090256;32.7992
0.090287;32.8016
0.090318;32.804
0.090349;32.8064
0.0903799;32.8088
0.0904109;32.8112
0.0904419;32.8136
0.0904729;32.8161
0.0905039;32.8185
0.0905349;32.821
0.0905658;32.8234
0.0905968;32.8259
0.0906278;32.8283
0.0906588;32.8308
0.0906898;32.8332
0.0907208;32.8357
0.0907517;32.8382
0.0907827;32.8407
0.0908137;32.8432
0.0908447;32.8456
0.0908757;32.8481
0.0909067;32.8506
0.0909376;32.8531
0.0909686;32.8557
0.0909996;32.8582
0.0910306;32.8607
0.0910616;32.8632
0.0910926;32.8657
0.0911236;32.8683
