NanobotID;Bit
57;3.20832e-16
57;6.38843e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38843e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38843e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38843e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38843e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38843e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38843e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38843e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38843e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38843e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38843e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38843e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-2.46028e-16
57;-2.86035e-16
57;-5.37301e-16
57;-7.54328e-16
57;-7.74448e-16
57;-5.47422e-16
57;-1.37262e-16
57;3.11477e-16
57;6.33853e-16
57;7.10177e-16
57;5.13134e-16
57;1.18969e-16
57;-3.21236e-16
57;-6.3906e-16
57;-7.12954e-16
57;-5.14616e-16
57;-1.1976e-16
57;3.20814e-16
57;6.38835e-16
57;7.12834e-16
57;5.14552e-16
57;1.19726e-16
57;-3.20833e-16
57;-6.38844e-16
57;-7.1284e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.12839e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.12839e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.1284e-16
57;5.14554e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.1284e-16
57;-5.14554e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.1284e-16
57;2.46028e-16
57;2.86035e-16
57;5.37301e-16
57;7.54328e-16
57;7.74449e-16
57;5.47422e-16
57;1.37262e-16
57;-3.11477e-16
57;-6.33854e-16
57;-7.10177e-16
57;-5.13134e-16
57;-1.18969e-16
57;3.21236e-16
57;6.3906e-16
57;7.12955e-16
57;5.14616e-16
57;1.1976e-16
57;-3.20814e-16
57;-6.38835e-16
57;-7.12835e-16
57;-5.14552e-16
57;-1.19726e-16
57;3.20833e-16
57;6.38845e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38844e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38844e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38845e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38845e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38845e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.1284e-16
57;-2.46028e-16
57;-2.86035e-16
57;-5.37301e-16
57;-7.54328e-16
57;-7.74449e-16
57;-5.47423e-16
57;-1.37262e-16
57;3.11478e-16
57;6.33854e-16
57;7.10178e-16
57;5.13135e-16
57;1.1897e-16
57;-3.21236e-16
57;-6.3906e-16
57;-7.12955e-16
57;-5.14616e-16
57;-1.1976e-16
57;3.20815e-16
57;6.38835e-16
57;7.12835e-16
57;5.14552e-16
57;1.19726e-16
57;-3.20833e-16
57;-6.38845e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38845e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38845e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38845e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38845e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38845e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38845e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38845e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38845e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38845e-16
57;7.1284e-16
57;5.14555e-16
57;1.19727e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.1284e-16
57;-5.14555e-16
57;-1.19727e-16
57;3.20832e-16
57;6.38845e-16
57;7.1284e-16
57;5.14555e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14555e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14555e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14555e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14555e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14555e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14555e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14555e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14555e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14555e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14555e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14555e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14555e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14555e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;2.46029e-16
57;2.86035e-16
57;5.37302e-16
57;7.54329e-16
57;7.7445e-16
57;5.47423e-16
57;1.37262e-16
57;-3.11478e-16
57;-6.33855e-16
57;-7.10178e-16
57;-5.13135e-16
57;-1.1897e-16
57;3.21236e-16
57;6.39061e-16
57;7.12956e-16
57;5.14617e-16
57;1.1976e-16
57;-3.20815e-16
57;-6.38836e-16
57;-7.12836e-16
57;-5.14553e-16
57;-1.19726e-16
57;3.20833e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38845e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38845e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38846e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38846e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38846e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38846e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38846e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38846e-16
57;-7.12841e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38846e-16
57;7.12841e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38846e-16
57;-7.12842e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38846e-16
57;7.12842e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38846e-16
57;-7.12842e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38846e-16
57;7.12842e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38846e-16
57;-7.12842e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38846e-16
57;7.12842e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38846e-16
57;-7.12842e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38846e-16
57;7.12842e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38846e-16
57;-7.12842e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38846e-16
57;7.12842e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38846e-16
57;-7.12842e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38846e-16
57;7.12842e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38846e-16
57;-7.12842e-16
57;-5.14556e-16
57;-1.19728e-16
57;3.20832e-16
57;6.38846e-16
57;7.12842e-16
57;5.14556e-16
57;1.19728e-16
57;-3.20832e-16
57;-6.38846e-16
57;-7.12842e-16
57;-5.14556e-16
