7.2e-10;-0.00560488;-8.2464e-16
7.3e-10;-0.00560488;-1.00251e-15
7.4e-10;-0.00560488;-7.97456e-16
7.5e-10;-0.00560488;-2.87801e-16
7.6e-10;-0.00560488;3.31785e-16
7.7e-10;-0.00560488;8.2464e-16
7.8e-10;-0.00560488;1.00251e-15
7.9e-10;-0.00560488;7.97456e-16
8e-10;-0.00560488;2.87801e-16
8.1e-10;-0.00560488;-3.31785e-16
8.2e-10;-0.00560488;-8.2464e-16
8.3e-10;-0.00560488;-1.00251e-15
8.4e-10;-0.00560488;-7.97456e-16
8.5e-10;-0.00560488;-2.87801e-16
8.6e-10;-0.00560488;3.31785e-16
8.7e-10;-0.00560488;8.2464e-16
8.8e-10;-0.00560488;1.00251e-15
8.9e-10;-0.00560488;7.97456e-16
9e-10;-0.00560488;2.87801e-16
9.1e-10;-0.00560488;-3.31785e-16
9.2e-10;-0.00560488;-8.2464e-16
9.3e-10;-0.00560488;-1.00251e-15
9.4e-10;-0.00560488;-7.97456e-16
9.5e-10;-0.00560488;-2.87801e-16
9.6e-10;-0.00560488;3.31785e-16
9.7e-10;-0.00560488;8.2464e-16
9.8e-10;-0.00560488;1.00251e-15
9.9e-10;-0.00560488;7.97456e-16
1e-09;-0.00560488;-2.87801e-16
1.01e-09;-0.00560488;3.31785e-16
1.02e-09;-0.00560488;8.2464e-16
1.03e-09;-0.00560488;1.00251e-15
1.04e-09;-0.00560488;7.97456e-16
1.05e-09;-0.00560488;2.87801e-16
1.06e-09;-0.00560488;-3.31785e-16
1.07e-09;-0.00560488;-8.2464e-16
1.08e-09;-0.00560488;-1.00251e-15
1.09e-09;-0.00560488;-7.97456e-16
1.1e-09;-0.00560488;-2.87801e-16
1.11e-09;-0.00560488;3.31785e-16
1.12e-09;-0.00560488;8.2464e-16
1.13e-09;-0.00560488;1.00251e-15
1.14e-09;-0.00560488;7.97456e-16
1.15e-09;-0.00560488;2.87801e-16
1.16e-09;-0.00560488;-3.31785e-16
1.17e-09;-0.00560488;-8.2464e-16
1.18e-09;-0.00560488;-1.00251e-15
1.19e-09;-0.00560488;-7.97457e-16
1.2e-09;-0.00560488;-2.87801e-16
1.21e-09;-0.00560488;3.31785e-16
1.22e-09;-0.00560488;8.2464e-16
1.23e-09;-0.00560488;1.00251e-15
1.24e-09;-0.00560488;7.97457e-16
1.25e-09;-0.00560488;2.87801e-16
1.26e-09;-0.00560488;-3.31785e-16
1.27e-09;-0.00560488;-8.2464e-16
1.28e-09;-0.00560488;-1.00251e-15
1.29e-09;-0.00560488;-7.97457e-16
1.3e-09;-0.00560488;-2.87801e-16
1.31e-09;-0.00560488;3.31785e-16
1.32e-09;-0.00560488;8.2464e-16
1.33e-09;-0.00560488;1.00251e-15
1.34e-09;-0.00560488;7.97457e-16
1.35e-09;-0.00560488;2.87801e-16
1.36e-09;-0.00560488;-3.31785e-16
1.37e-09;-0.00560488;-8.2464e-16
1.38e-09;-0.00560488;-1.00251e-15
1.39e-09;-0.00560488;-7.97457e-16
1.4e-09;-0.00560488;-2.87801e-16
1.41e-09;-0.00560488;3.31785e-16
1.42e-09;-0.00560488;8.2464e-16
1.43e-09;-0.00560488;1.00251e-15
1.44e-09;-0.00560488;7.97457e-16
1.45e-09;-0.00560488;2.87801e-16
1.46e-09;-0.00560488;-3.31785e-16
1.47e-09;-0.00560488;-8.2464e-16
1.48e-09;-0.00560488;-1.00251e-15
1.49e-09;-0.00560488;-7.97457e-16
1.5e-09;-0.00560488;-2.87801e-16
1.51e-09;-0.00560488;3.31785e-16
1.52e-09;-0.00560488;8.2464e-16
1.53e-09;-0.00560488;1.00251e-15
1.54e-09;-0.00560488;7.97457e-16
1.55e-09;-0.00560488;2.87801e-16
1.56e-09;-0.00560488;-3.31785e-16
1.57e-09;-0.00560488;-8.2464e-16
1.58e-09;-0.00560488;-1.00251e-15
1.59e-09;-0.00560488;-7.97457e-16
1.6e-09;-0.00560488;-2.87801e-16
1.61e-09;-0.00560488;3.31785e-16
1.62e-09;-0.00560488;8.2464e-16
1.63e-09;-0.00560488;1.00251e-15
1.64e-09;-0.00560488;7.97457e-16
1.65e-09;-0.00560488;2.87801e-16
1.66e-09;-0.00560488;-3.31785e-16
1.67e-09;-0.00560488;-8.2464e-16
1.68e-09;-0.00560488;-1.00251e-15
1.69e-09;-0.00560488;-7.97457e-16
1.7e-09;-0.00560488;-2.87801e-16
1.71e-09;-0.00560488;3.31785e-16
1.72e-09;-0.00560488;8.2464e-16
1.73e-09;-0.00560488;1.00251e-15
1.74e-09;-0.00560488;7.97457e-16
1.75e-09;-0.00560488;2.87801e-16
1.76e-09;-0.00560488;-3.31785e-16
1.77e-09;-0.00560488;-8.2464e-16
1.78e-09;-0.00560488;-1.00251e-15
1.79e-09;-0.00560488;-7.97457e-16
1.8e-09;-0.00560488;-2.87801e-16
1.81e-09;-0.00560488;3.31785e-16
1.82e-09;-0.00560488;8.2464e-16
1.83e-09;-0.00560488;1.00251e-15
1.84e-09;-0.00560488;7.97457e-16
1.85e-09;-0.00560488;2.87801e-16
1.86e-09;-0.00560488;-3.31785e-16
1.87e-09;-0.00560488;-8.2464e-16
1.88e-09;-0.00560488;-1.00251e-15
1.89e-09;-0.00560488;-7.97457e-16
1.9e-09;-0.00560488;-2.87801e-16
1.91e-09;-0.00560488;3.31785e-16
1.92e-09;-0.00560488;8.2464e-16
1.93e-09;-0.00560488;1.00251e-15
1.94e-09;-0.00560488;7.97457e-16
1.95e-09;-0.00560488;2.87801e-16
1.96e-09;-0.00560488;-3.31785e-16
1.97e-09;-0.00560488;-8.2464e-16
1.98e-09;-0.00560488;-1.00251e-15
1.99e-09;-0.00560488;-7.97457e-16
2e-09;-0.00560488;-2.87801e-16
2.01e-09;-0.00560488;3.31785e-16
2.02e-09;-0.00560488;8.2464e-16
2.03e-09;-0.00560488;1.00251e-15
2.04e-09;-0.00560488;7.97457e-16
2.05e-09;-0.00560488;2.87801e-16
2.06e-09;-0.00560488;-3.31785e-16
2.07e-09;-0.00560488;-8.2464e-16
2.08e-09;-0.00560488;-1.00251e-15
2.09e-09;-0.00560488;-7.97457e-16
2.1e-09;-0.00560488;-2.87801e-16
2.11e-09;-0.00560488;3.31785e-16
2.12e-09;-0.00560488;8.2464e-16
2.13e-09;-0.00560488;1.00251e-15
2.14e-09;-0.00560488;7.97457e-16
2.15e-09;-0.00560488;2.87801e-16
2.16e-09;-0.00560488;-3.31785e-16
2.17e-09;-0.00560488;-8.2464e-16
2.18e-09;-0.00560488;-1.00251e-15
2.19e-09;-0.00560488;-7.97457e-16
2.2e-09;-0.00560488;-2.87801e-16
2.21e-09;-0.00560488;3.31785e-16
2.22e-09;-0.00560488;8.2464e-16
2.23e-09;-0.00560488;1.00251e-15
2.24e-09;-0.00560488;7.97457e-16
2.25e-09;-0.00560488;2.87801e-16
2.26e-09;-0.00560488;-3.31785e-16
2.27e-09;-0.00560488;-8.2464e-16
2.28e-09;-0.00560488;-1.00251e-15
2.29e-09;-0.00560488;-7.97457e-16
2.3e-09;-0.00560488;-2.87801e-16
2.31e-09;-0.00560488;3.31785e-16
2.32e-09;-0.00560488;8.2464e-16
2.33e-09;-0.00560488;1.00251e-15
2.34e-09;-0.00560488;7.97457e-16
2.35e-09;-0.00560488;2.87801e-16
2.36e-09;-0.00560488;-3.31785e-16
2.37e-09;-0.00560488;-8.2464e-16
2.38e-09;-0.00560488;-1.00251e-15
2.39e-09;-0.00560488;-7.97457e-16
2.4e-09;-0.00560488;-2.87801e-16
2.41e-09;-0.00560488;3.31785e-16
2.42e-09;-0.00560488;8.2464e-16
2.43e-09;-0.00560488;1.00251e-15
2.44e-09;-0.00560488;7.97457e-16
2.45e-09;-0.00560488;2.87801e-16
2.46e-09;-0.00560488;-3.31785e-16
2.47e-09;-0.00560488;-8.2464e-16
2.48e-09;-0.00560488;-1.00251e-15
2.49e-09;-0.00560488;-7.97457e-16
2.5e-09;-0.00560488;-2.87801e-16
2.51e-09;-0.00560488;3.31785e-16
2.52e-09;-0.00560488;8.2464e-16
2.53e-09;-0.00560488;1.00251e-15
2.54e-09;-0.00560488;7.97457e-16
2.55e-09;-0.00560488;2.87801e-16
2.56e-09;-0.00560488;-3.31785e-16
2.57e-09;-0.00560488;-8.2464e-16
2.58e-09;-0.00560488;-1.00251e-15
2.59e-09;-0.00560488;-7.97457e-16
2.6e-09;-0.00560488;-2.87801e-16
2.61e-09;-0.00560488;3.31785e-16
2.62e-09;-0.00560488;8.2464e-16
2.63e-09;-0.00560488;1.00251e-15
2.64e-09;-0.00560488;7.97457e-16
2.65e-09;-0.00560488;2.87801e-16
2.66e-09;-0.00560488;-3.31785e-16
2.67e-09;-0.00560488;-8.2464e-16
2.68e-09;-0.00560488;-1.00251e-15
2.69e-09;-0.00560488;-7.97457e-16
2.7e-09;-0.00560488;-2.87801e-16
2.71e-09;-0.00560488;3.31785e-16
2.72e-09;-0.00560488;8.2464e-16
2.73e-09;-0.00560488;1.00251e-15
2.74e-09;-0.00560488;7.97457e-16
2.75e-09;-0.00560488;2.87801e-16
2.76e-09;-0.00560488;-3.31785e-16
2.77e-09;-0.00560488;-8.2464e-16
2.78e-09;-0.00560488;-1.00251e-15
2.79e-09;-0.00560488;-7.97457e-16
2.8e-09;-0.00560488;-2.87801e-16
2.81e-09;-0.00560488;3.31785e-16
2.82e-09;-0.00560488;8.2464e-16
2.83e-09;-0.00560488;1.00251e-15
2.84e-09;-0.00560488;7.97457e-16
2.85e-09;-0.00560488;2.87801e-16
2.86e-09;-0.00560488;-3.31785e-16
2.87e-09;-0.00560488;-8.2464e-16
2.88e-09;-0.00560488;-1.00251e-15
2.89e-09;-0.00560488;-7.97457e-16
2.9e-09;-0.00560488;-2.87801e-16
2.91e-09;-0.00560488;3.31785e-16
2.92e-09;-0.00560488;8.2464e-16
2.93e-09;-0.00560488;1.00251e-15
2.94e-09;-0.00560488;7.97457e-16
2.95e-09;-0.00560488;2.87801e-16
2.96e-09;-0.00560488;-3.31785e-16
2.97e-09;-0.00560488;-8.2464e-16
2.98e-09;-0.00560488;-1.00251e-15
2.99e-09;-0.00560488;-7.97457e-16
3e-09;-0.00560488;-2.87801e-16
3.01e-09;-0.00560488;3.31785e-16
3.02e-09;-0.00560488;8.2464e-16
3.03e-09;-0.00560488;1.00251e-15
3.04e-09;-0.00560488;7.97457e-16
3.05e-09;-0.00560488;2.87801e-16
3.06e-09;-0.00560488;-3.31785e-16
3.07e-09;-0.00560488;-8.2464e-16
3.08e-09;-0.00560488;-1.00251e-15
3.09e-09;-0.00560488;-7.97457e-16
3.1e-09;-0.00560488;-2.87801e-16
3.11e-09;-0.00560488;3.31785e-16
3.12e-09;-0.00560488;8.2464e-16
3.13e-09;-0.00560488;1.00251e-15
3.14e-09;-0.00560488;7.97457e-16
3.15e-09;-0.00560488;2.87801e-16
3.16e-09;-0.00560488;-3.31785e-16
3.17e-09;-0.00560488;-8.2464e-16
3.18e-09;-0.00560488;-1.00251e-15
3.19e-09;-0.00560488;-7.97457e-16
3.2e-09;-0.00560488;-2.87801e-16
3.21e-09;-0.00560488;3.31785e-16
3.22e-09;-0.00560488;8.2464e-16
3.23e-09;-0.00560488;1.00251e-15
3.24e-09;-0.00560488;7.97457e-16
3.25e-09;-0.00560488;2.87801e-16
3.26e-09;-0.00560488;-3.31785e-16
3.27e-09;-0.00560488;-8.2464e-16
3.28e-09;-0.00560488;-1.00251e-15
3.29e-09;-0.00560488;-7.97457e-16
3.3e-09;-0.00560488;-2.87801e-16
3.31e-09;-0.00560488;3.31785e-16
3.32e-09;-0.00560488;8.2464e-16
3.33e-09;-0.00560488;1.00251e-15
3.34e-09;-0.00560488;7.97457e-16
3.35e-09;-0.00560488;2.87801e-16
3.36e-09;-0.00560488;-3.31785e-16
3.37e-09;-0.00560488;-8.2464e-16
3.38e-09;-0.00560488;-1.00251e-15
3.39e-09;-0.00560488;-7.97457e-16
3.4e-09;-0.00560488;-2.87801e-16
3.41e-09;-0.00560488;3.31785e-16
3.42e-09;-0.00560488;8.24641e-16
3.43e-09;-0.00560488;1.00251e-15
3.44e-09;-0.00560488;7.97457e-16
3.45e-09;-0.00560488;2.87802e-16
3.46e-09;-0.00560488;-3.31785e-16
3.47e-09;-0.00560488;-8.24641e-16
3.48e-09;-0.00560488;-1.00251e-15
3.49e-09;-0.00560488;-7.97457e-16
3.5e-09;-0.00560488;-2.87802e-16
3.51e-09;-0.00560488;3.31785e-16
3.52e-09;-0.00560488;8.24641e-16
3.53e-09;-0.00560488;1.00251e-15
3.54e-09;-0.00560488;7.97457e-16
3.55e-09;-0.00560488;2.87802e-16
3.56e-09;-0.00560488;-3.31785e-16
3.57e-09;-0.00560488;-8.24641e-16
3.58e-09;-0.00560488;-1.00251e-15
3.59e-09;-0.00560488;-7.97457e-16
3.6e-09;-0.00560488;-2.87802e-16
3.61e-09;-0.00560488;3.31785e-16
3.62e-09;-0.00560488;8.24641e-16
3.63e-09;-0.00560488;1.00251e-15
3.64e-09;-0.00560488;7.97457e-16
3.65e-09;-0.00560488;2.87802e-16
3.66e-09;-0.00560488;-3.31785e-16
3.67e-09;-0.00560488;-8.24641e-16
3.68e-09;-0.00560488;-1.00251e-15
3.69e-09;-0.00560488;-7.97457e-16
3.7e-09;-0.00560488;-2.87802e-16
3.71e-09;-0.00560488;3.31785e-16
3.72e-09;-0.00560488;8.24641e-16
3.73e-09;-0.00560488;1.00251e-15
3.74e-09;-0.00560488;7.97457e-16
3.75e-09;-0.00560488;2.87802e-16
3.76e-09;-0.00560488;-3.31785e-16
3.77e-09;-0.00560488;-8.24641e-16
3.78e-09;-0.00560488;-1.00251e-15
3.79e-09;-0.00560488;-7.97458e-16
3.8e-09;-0.00560488;-2.87802e-16
3.81e-09;-0.00560488;3.31785e-16
3.82e-09;-0.00560488;8.24641e-16
3.83e-09;-0.00560488;1.00251e-15
3.84e-09;-0.00560488;7.97458e-16
3.85e-09;-0.00560488;2.87802e-16
3.86e-09;-0.00560488;-3.31785e-16
3.87e-09;-0.00560488;-8.24641e-16
3.88e-09;-0.00560488;-1.00251e-15
3.89e-09;-0.00560488;-7.97458e-16
3.9e-09;-0.00560488;-2.87802e-16
3.91e-09;-0.00560488;3.31785e-16
3.92e-09;-0.00560488;8.24641e-16
3.93e-09;-0.00560488;1.00251e-15
3.94e-09;-0.00560488;7.97458e-16
3.95e-09;-0.00560488;2.87802e-16
3.96e-09;-0.00560488;-3.31785e-16
3.97e-09;-0.00560488;-8.24641e-16
3.98e-09;-0.00560488;-1.00251e-15
3.99e-09;-0.00560488;-7.97458e-16
4e-09;-0.00560488;-2.87802e-16
4.01e-09;-0.00560488;3.31785e-16
4.02e-09;-0.00560488;8.24641e-16
4.03e-09;-0.00560488;1.00251e-15
4.04e-09;-0.00560488;7.97458e-16
4.05e-09;-0.00560488;2.87802e-16
4.06e-09;-0.00560488;-3.31785e-16
4.07e-09;-0.00560488;-8.24641e-16
4.08e-09;-0.00560488;-1.00251e-15
4.09e-09;-0.00560488;-7.97458e-16
4.1e-09;-0.00560488;-2.87802e-16
4.11e-09;-0.00560488;3.31785e-16
4.12e-09;-0.00560488;8.24641e-16
4.13e-09;-0.00560488;1.00251e-15
4.14e-09;-0.00560488;7.97458e-16
4.15e-09;-0.00560488;2.87802e-16
4.16e-09;-0.00560488;-3.31785e-16
4.17e-09;-0.00560488;-8.24641e-16
4.18e-09;-0.00560488;-1.00251e-15
4.19e-09;-0.00560488;-7.97458e-16
4.2e-09;-0.00560488;-2.87802e-16
4.21e-09;-0.00560488;3.31785e-16
4.22e-09;-0.00560488;8.24641e-16
4.23e-09;-0.00560488;1.00251e-15
4.24e-09;-0.00560488;7.97458e-16
4.25e-09;-0.00560488;2.87802e-16
4.26e-09;-0.00560488;-3.31785e-16
4.27e-09;-0.00560488;-8.24641e-16
4.28e-09;-0.00560488;-1.00251e-15
4.29e-09;-0.00560488;-7.97458e-16
4.3e-09;-0.00560488;-2.87802e-16
4.31e-09;-0.00560488;3.31785e-16
4.32e-09;-0.00560488;8.24641e-16
4.33e-09;-0.00560488;1.00251e-15
4.34e-09;-0.00560488;7.97458e-16
4.35e-09;-0.00560488;2.87802e-16
4.36e-09;-0.00560488;-3.31785e-16
4.37e-09;-0.00560488;-8.24641e-16
4.38e-09;-0.00560488;-1.00251e-15
4.39e-09;-0.00560488;-7.97458e-16
4.4e-09;-0.00560488;-2.87802e-16
4.41e-09;-0.00560488;3.31785e-16
4.42e-09;-0.00560488;8.24641e-16
4.43e-09;-0.00560488;1.00251e-15
4.44e-09;-0.00560488;7.97458e-16
4.45e-09;-0.00560488;2.87802e-16
4.46e-09;-0.00560488;-3.31785e-16
4.47e-09;-0.00560488;-8.24641e-16
4.48e-09;-0.00560488;-1.00251e-15
4.49e-09;-0.00560488;-7.97458e-16
4.5e-09;-0.00560488;-2.87802e-16
4.51e-09;-0.00560488;3.31785e-16
4.52e-09;-0.00560488;8.24641e-16
4.53e-09;-0.00560488;1.00251e-15
4.54e-09;-0.00560488;7.97458e-16
4.55e-09;-0.00560488;2.87802e-16
4.56e-09;-0.00560488;-3.31785e-16
4.57e-09;-0.00560488;-8.24641e-16
4.58e-09;-0.00560488;-1.00251e-15
4.59e-09;-0.00560488;-7.97458e-16
4.6e-09;-0.00560488;-2.87802e-16
4.61e-09;-0.00560488;3.31785e-16
4.62e-09;-0.00560488;8.24641e-16
4.63e-09;-0.00560488;1.00251e-15
4.64e-09;-0.00560488;7.97458e-16
4.65e-09;-0.00560488;2.87802e-16
4.66e-09;-0.00560488;-3.31785e-16
4.67e-09;-0.00560488;-8.24641e-16
4.68e-09;-0.00560488;-1.00251e-15
4.69e-09;-0.00560488;-7.97458e-16
4.7e-09;-0.00560488;-2.87802e-16
4.71e-09;-0.00560488;3.31785e-16
4.72e-09;-0.00560488;8.24641e-16
4.73e-09;-0.00560488;1.00251e-15
4.74e-09;-0.00560488;7.97458e-16
4.75e-09;-0.00560488;2.87802e-16
4.76e-09;-0.00560488;-3.31785e-16
4.77e-09;-0.00560488;-8.24641e-16
4.78e-09;-0.00560488;-1.00251e-15
4.79e-09;-0.00560488;-7.97458e-16
4.8e-09;-0.00560488;-2.87802e-16
4.81e-09;-0.00560488;3.31785e-16
4.82e-09;-0.00560488;8.24641e-16
4.83e-09;-0.00560488;1.00251e-15
4.84e-09;-0.00560488;7.97458e-16
4.85e-09;-0.00560488;2.87802e-16
4.86e-09;-0.00560488;-3.31785e-16
4.87e-09;-0.00560488;-8.24641e-16
4.88e-09;-0.00560488;-1.00251e-15
4.89e-09;-0.00560488;-7.97458e-16
4.9e-09;-0.00560488;-2.87802e-16
4.91e-09;-0.00560488;3.31785e-16
4.92e-09;-0.00560488;8.24641e-16
4.93e-09;-0.00560488;1.00251e-15
4.94e-09;-0.00560488;7.97458e-16
4.95e-09;-0.00560488;2.87802e-16
4.96e-09;-0.00560488;-3.31785e-16
4.97e-09;-0.00560488;-8.24641e-16
4.98e-09;-0.00560488;-1.00251e-15
4.99e-09;-0.00560488;-7.97458e-16
5e-09;-0.00560488;2.87802e-16
5.01e-09;-0.00560488;-3.31785e-16
5.02e-09;-0.00560488;-8.24641e-16
5.03e-09;-0.00560488;-1.00251e-15
5.04e-09;-0.00560488;-7.97458e-16
5.05e-09;-0.00560488;-2.87802e-16
5.06e-09;-0.00560488;3.31785e-16
5.07e-09;-0.00560488;8.24641e-16
5.08e-09;-0.00560488;1.00251e-15
5.09e-09;-0.00560488;7.97458e-16
5.1e-09;-0.00560488;2.87802e-16
5.11e-09;-0.00560488;-3.31785e-16
5.12e-09;-0.00560488;-8.24641e-16
5.13e-09;-0.00560488;-1.00251e-15
5.14e-09;-0.00560488;-7.97458e-16
5.15e-09;-0.00560488;-2.87802e-16
5.16e-09;-0.00560488;3.31785e-16
5.17e-09;-0.00560488;8.24641e-16
5.18e-09;-0.00560488;1.00251e-15
5.19e-09;-0.00560488;7.97458e-16
5.2e-09;-0.00560488;2.87802e-16
5.21e-09;-0.00560488;-3.31785e-16
5.22e-09;-0.00560488;-8.24641e-16
5.23e-09;-0.00560488;-1.00251e-15
5.24e-09;-0.00560488;-7.97458e-16
5.25e-09;-0.00560488;-2.87802e-16
5.26e-09;-0.00560488;3.31785e-16
5.27e-09;-0.00560488;8.24641e-16
5.28e-09;-0.00560488;1.00251e-15
5.29e-09;-0.00560488;7.97458e-16
5.3e-09;-0.00560488;2.87802e-16
5.31e-09;-0.00560488;-3.31785e-16
5.32e-09;-0.00560488;-8.24641e-16
5.33e-09;-0.00560488;-1.00251e-15
5.34e-09;-0.00560488;-7.97458e-16
5.35e-09;-0.00560488;-2.87802e-16
5.36e-09;-0.00560488;3.31785e-16
5.37e-09;-0.00560488;8.24641e-16
5.38e-09;-0.00560488;1.00251e-15
5.39e-09;-0.00560488;7.97458e-16
5.4e-09;-0.00560488;2.87802e-16
5.41e-09;-0.00560488;-3.31785e-16
5.42e-09;-0.00560488;-8.24641e-16
5.43e-09;-0.00560488;-1.00251e-15
5.44e-09;-0.00560488;-7.97458e-16
5.45e-09;-0.00560488;-2.87802e-16
5.46e-09;-0.00560488;3.31785e-16
5.47e-09;-0.00560488;8.24641e-16
5.48e-09;-0.00560488;1.00251e-15
5.49e-09;-0.00560488;7.97458e-16
5.5e-09;-0.00560488;2.87802e-16
5.51e-09;-0.00560488;-3.31785e-16
5.52e-09;-0.00560488;-8.24641e-16
5.53e-09;-0.00560488;-1.00251e-15
5.54e-09;-0.00560488;-7.97458e-16
5.55e-09;-0.00560488;-2.87802e-16
5.56e-09;-0.00560488;3.31785e-16
5.57e-09;-0.00560488;8.24641e-16
5.58e-09;-0.00560488;1.00251e-15
5.59e-09;-0.00560488;7.97458e-16
5.6e-09;-0.00560488;2.87802e-16
5.61e-09;-0.00560488;-3.31785e-16
5.62e-09;-0.00560488;-8.24641e-16
5.63e-09;-0.00560488;-1.00251e-15
5.64e-09;-0.00560488;-7.97458e-16
5.65e-09;-0.00560488;-2.87802e-16
5.66e-09;-0.00560488;3.31785e-16
5.67e-09;-0.00560488;8.24641e-16
5.68e-09;-0.00560488;1.00251e-15
5.69e-09;-0.00560488;7.97458e-16
5.7e-09;-0.00560488;2.87802e-16
5.71e-09;-0.00560488;-3.31785e-16
5.72e-09;-0.00560488;-8.24641e-16
5.73e-09;-0.00560488;-1.00251e-15
5.74e-09;-0.00560488;-7.97458e-16
5.75e-09;-0.00560488;-2.87802e-16
5.76e-09;-0.00560488;3.31785e-16
5.77e-09;-0.00560488;8.24641e-16
5.78e-09;-0.00560488;1.00251e-15
5.79e-09;-0.00560488;7.97458e-16
5.8e-09;-0.00560488;2.87802e-16
5.81e-09;-0.00560488;-3.31785e-16
5.82e-09;-0.00560488;-8.24641e-16
5.83e-09;-0.00560488;-1.00251e-15
5.84e-09;-0.00560488;-7.97458e-16
5.85e-09;-0.00560488;-2.87802e-16
5.86e-09;-0.00560488;3.31785e-16
5.87e-09;-0.00560488;8.24641e-16
5.88e-09;-0.00560488;1.00251e-15
5.89e-09;-0.00560488;7.97458e-16
5.9e-09;-0.00560488;2.87802e-16
5.91e-09;-0.00560488;-3.31785e-16
5.92e-09;-0.00560488;-8.24641e-16
5.93e-09;-0.00560488;-1.00251e-15
5.94e-09;-0.00560488;-7.97458e-16
5.95e-09;-0.00560488;-2.87802e-16
5.96e-09;-0.00560488;3.31785e-16
5.97e-09;-0.00560488;8.24641e-16
5.98e-09;-0.00560488;1.00251e-15
5.99e-09;-0.00560488;7.97458e-16
6e-09;-0.00560488;-2.87802e-16
6.01e-09;-0.00560488;3.31785e-16
6.02e-09;-0.00560488;8.24641e-16
6.03e-09;-0.00560488;1.00251e-15
6.04e-09;-0.00560488;7.97458e-16
6.05e-09;-0.00560488;2.87802e-16
6.06e-09;-0.00560488;-3.31785e-16
6.07e-09;-0.00560488;-8.24641e-16
6.08e-09;-0.00560488;-1.00251e-15
6.09e-09;-0.00560488;-7.97458e-16
6.1e-09;-0.00560488;-2.87802e-16
6.11e-09;-0.00560488;3.31785e-16
6.12e-09;-0.00560488;8.24641e-16
6.13e-09;-0.00560488;1.00251e-15
6.14e-09;-0.00560488;7.97458e-16
6.15e-09;-0.00560488;2.87802e-16
6.16e-09;-0.00560488;-3.31785e-16
6.17e-09;-0.00560488;-8.24641e-16
6.18e-09;-0.00560488;-1.00251e-15
6.19e-09;-0.00560488;-7.97458e-16
6.2e-09;-0.00560488;-2.87802e-16
6.21e-09;-0.00560488;3.31785e-16
6.22e-09;-0.00560488;8.24641e-16
6.23e-09;-0.00560488;1.00251e-15
